Canadian CMA,Country,Continent,Gender,Population,Latitude,Longitude
Montreal,Hong Kong,Asia,Men+,45,45.508888,-73.561668
Montreal,Japan,Asia,Men+,60,45.508888,-73.561668
Montreal,"Korea, South",Asia,Men+,485,45.508888,-73.561668
Montreal,Taiwan,Asia,Men+,55,45.508888,-73.561668
Montreal,Cambodia,Asia,Men+,50,45.508888,-73.561668
Montreal,Indonesia,Asia,Men+,70,45.508888,-73.561668
Montreal,Malaysia,Asia,Men+,35,45.508888,-73.561668
Montreal,Philippines,Asia,Men+,2905,45.508888,-73.561668
Montreal,Singapore,Asia,Men+,45,45.508888,-73.561668
Montreal,Thailand,Asia,Men+,15,45.508888,-73.561668
Montreal,Viet Nam,Asia,Men+,530,45.508888,-73.561668
Montreal,Bangladesh,Asia,Men+,485,45.508888,-73.561668
Montreal,India,Asia,Men+,4060,45.508888,-73.561668
Montreal,Nepal,Asia,Men+,120,45.508888,-73.561668
Montreal,Pakistan,Asia,Men+,850,45.508888,-73.561668
Montreal,Sri Lanka,Asia,Men+,305,45.508888,-73.561668
Montreal,United States of America,North America,Women+,1505,45.508888,-73.561668
Montreal,Costa Rica,North America,Women+,25,45.508888,-73.561668
Montreal,El Salvador,North America,Women+,290,45.508888,-73.561668
Montreal,Guatemala,North America,Women+,120,45.508888,-73.561668
Montreal,Honduras,North America,Women+,125,45.508888,-73.561668
Montreal,Mexico,North America,Women+,960,45.508888,-73.561668
Montreal,Nicaragua,North America,Women+,10,45.508888,-73.561668
Montreal,Panama,North America,Women+,15,45.508888,-73.561668
Montreal,Bahamas,North America,Women+,15,45.508888,-73.561668
Montreal,Barbados,North America,Women+,25,45.508888,-73.561668
Montreal,Cuba,North America,Women+,420,45.508888,-73.561668
Montreal,Dominican Republic,North America,Women+,445,45.508888,-73.561668
Montreal,Guadeloupe,North America,Women+,55,45.508888,-73.561668
Montreal,Haiti,North America,Women+,3640,45.508888,-73.561668
Montreal,Jamaica,North America,Women+,65,45.508888,-73.561668
Montreal,Martinique,North America,Women+,60,45.508888,-73.561668
Montreal,Saint Lucia,North America,Women+,35,45.508888,-73.561668
Montreal,Saint Vincent and the Grenadines,North America,Women+,220,45.508888,-73.561668
Montreal,Trinidad and Tobago,North America,Women+,10,45.508888,-73.561668
Montreal,Turks and Caicos Islands,North America,Women+,10,45.508888,-73.561668
Montreal,Argentina,South America,Women+,65,45.508888,-73.561668
Montreal,Bolivia,South America,Women+,10,45.508888,-73.561668
Montreal,Brazil,South America,Women+,955,45.508888,-73.561668
Montreal,Chile,South America,Women+,135,45.508888,-73.561668
Montreal,Colombia,South America,Women+,1480,45.508888,-73.561668
Montreal,Ecuador,South America,Women+,60,45.508888,-73.561668
Montreal,French Guiana,South America,Women+,10,45.508888,-73.561668
Montreal,Guyana,South America,Women+,20,45.508888,-73.561668
Montreal,Peru,South America,Women+,310,45.508888,-73.561668
Montreal,Uruguay,South America,Women+,10,45.508888,-73.561668
Montreal,Venezuela,South America,Women+,805,45.508888,-73.561668
Montreal,Austria,Europe,Women+,15,45.508888,-73.561668
Montreal,Belgium,Europe,Women+,260,45.508888,-73.561668
Montreal,France,Europe,Women+,6275,45.508888,-73.561668
Montreal,Germany,Europe,Women+,185,45.508888,-73.561668
Montreal,Luxembourg,Europe,Women+,10,45.508888,-73.561668
Montreal,Netherlands,Europe,Women+,25,45.508888,-73.561668
Montreal,Switzerland,Europe,Women+,85,45.508888,-73.561668
Montreal,Belarus,Europe,Women+,160,45.508888,-73.561668
Montreal,Bulgaria,Europe,Women+,150,45.508888,-73.561668
Montreal,Czechia,Europe,Women+,10,45.508888,-73.561668
Montreal,Hungary,Europe,Women+,55,45.508888,-73.561668
Montreal,Latvia,Europe,Women+,10,45.508888,-73.561668
Montreal,Lithuania,Europe,Women+,15,45.508888,-73.561668
Montreal,Moldova,Europe,Women+,725,45.508888,-73.561668
Montreal,Poland,Europe,Women+,110,45.508888,-73.561668
Montreal,Romania,Europe,Women+,490,45.508888,-73.561668
Montreal,Russian Federation,Europe,Women+,645,45.508888,-73.561668
Montreal,Slovakia,Europe,Women+,40,45.508888,-73.561668
Montreal,Ukraine,Europe,Women+,710,45.508888,-73.561668
Montreal,Denmark,Europe,Women+,35,45.508888,-73.561668
Montreal,Finland,Europe,Women+,15,45.508888,-73.561668
Montreal,Ireland,Europe,Women+,15,45.508888,-73.561668
Montreal,Norway,Europe,Women+,10,45.508888,-73.561668
Montreal,Sweden,Europe,Women+,10,45.508888,-73.561668
Montreal,United Kingdom,Europe,Women+,270,45.508888,-73.561668
Montreal,Albania,Europe,Women+,230,45.508888,-73.561668
Montreal,Croatia,Europe,Women+,45,45.508888,-73.561668
Montreal,Greece,Europe,Women+,130,45.508888,-73.561668
Montreal,Italy,Europe,Women+,220,45.508888,-73.561668
Montreal,Kosovo,Europe,Women+,15,45.508888,-73.561668
Montreal,Portugal,Europe,Women+,75,45.508888,-73.561668
Montreal,Serbia,Europe,Women+,45,45.508888,-73.561668
Montreal,Slovenia,Europe,Women+,15,45.508888,-73.561668
Montreal,Spain,Europe,Women+,155,45.508888,-73.561668
Montreal,Benin,Africa,Women+,350,45.508888,-73.561668
Montreal,Burkina Faso,Africa,Women+,230,45.508888,-73.561668
Montreal,C̫te d'Ivoire,Africa,Women+,1530,45.508888,-73.561668
Montreal,Gambia,Africa,Women+,10,45.508888,-73.561668
Montreal,Ghana,Africa,Women+,75,45.508888,-73.561668
Montreal,Guinea,Africa,Women+,430,45.508888,-73.561668
Montreal,Liberia,Africa,Women+,10,45.508888,-73.561668
Montreal,Mali,Africa,Women+,205,45.508888,-73.561668
Montreal,Mauritania,Africa,Women+,55,45.508888,-73.561668
Montreal,Niger,Africa,Women+,65,45.508888,-73.561668
Montreal,Nigeria,Africa,Women+,375,45.508888,-73.561668
Montreal,Senegal,Africa,Women+,685,45.508888,-73.561668
Montreal,Sierra Leone,Africa,Women+,15,45.508888,-73.561668
Montreal,Togo,Africa,Women+,455,45.508888,-73.561668
Montreal,Burundi,Africa,Women+,580,45.508888,-73.561668
Montreal,Djibouti,Africa,Women+,140,45.508888,-73.561668
Montreal,Eritrea,Africa,Women+,105,45.508888,-73.561668
Montreal,Ethiopia,Africa,Women+,60,45.508888,-73.561668
Montreal,Kenya,Africa,Women+,55,45.508888,-73.561668
Montreal,Madagascar,Africa,Women+,135,45.508888,-73.561668
Montreal,Mauritius,Africa,Women+,330,45.508888,-73.561668
Montreal,R̩union,Africa,Women+,15,45.508888,-73.561668
Montreal,Rwanda,Africa,Women+,225,45.508888,-73.561668
Montreal,Seychelles,Africa,Women+,10,45.508888,-73.561668
Montreal,Somalia,Africa,Women+,25,45.508888,-73.561668
Montreal,Tanzania,Africa,Women+,10,45.508888,-73.561668
Montreal,Uganda,Africa,Women+,55,45.508888,-73.561668
Montreal,Zimbabwe,Africa,Women+,15,45.508888,-73.561668
Montreal,Algeria,Africa,Women+,6335,45.508888,-73.561668
Montreal,Egypt,Africa,Women+,895,45.508888,-73.561668
Montreal,Libya,Africa,Women+,95,45.508888,-73.561668
Montreal,Morocco,Africa,Women+,3940,45.508888,-73.561668
Montreal,Sudan,Africa,Women+,45,45.508888,-73.561668
Montreal,Tunisia,Africa,Women+,2365,45.508888,-73.561668
Montreal,Angola,Africa,Women+,70,45.508888,-73.561668
Montreal,Cameroon,Africa,Women+,2810,45.508888,-73.561668
Montreal,Central African Republic,Africa,Women+,90,45.508888,-73.561668
Montreal,Chad,Africa,Women+,55,45.508888,-73.561668
Montreal,"Congo, Democratic Republic of the",Africa,Women+,1140,45.508888,-73.561668
Montreal,"Congo, Republic of the",Africa,Women+,170,45.508888,-73.561668
Montreal,Gabon,Africa,Women+,105,45.508888,-73.561668
Montreal,Botswana,Africa,Women+,10,45.508888,-73.561668
Montreal,"South Africa, Republic of",Africa,Women+,50,45.508888,-73.561668
Montreal,Afghanistan,Asia,Women+,775,45.508888,-73.561668
Montreal,Armenia,Asia,Women+,130,45.508888,-73.561668
Montreal,Bahrain,Asia,Women+,10,45.508888,-73.561668
Montreal,Georgia,Asia,Women+,25,45.508888,-73.561668
Montreal,Iran,Asia,Women+,1900,45.508888,-73.561668
Montreal,Iraq,Asia,Women+,210,45.508888,-73.561668
Montreal,Israel,Asia,Women+,180,45.508888,-73.561668
Montreal,Jordan,Asia,Women+,220,45.508888,-73.561668
Montreal,Kazakhstan,Asia,Women+,95,45.508888,-73.561668
Montreal,Kuwait,Asia,Women+,150,45.508888,-73.561668
Montreal,Kyrgyzstan,Asia,Women+,85,45.508888,-73.561668
Montreal,Lebanon,Asia,Women+,1280,45.508888,-73.561668
Montreal,Qatar,Asia,Women+,75,45.508888,-73.561668
Montreal,Saudi Arabia,Asia,Women+,495,45.508888,-73.561668
Montreal,Syria,Asia,Women+,4715,45.508888,-73.561668
Montreal,Turkey,Asia,Women+,280,45.508888,-73.561668
Montreal,United Arab Emirates,Asia,Women+,405,45.508888,-73.561668
Montreal,Uzbekistan,Asia,Women+,95,45.508888,-73.561668
Montreal,West Bank and Gaza Strip,Asia,Women+,35,45.508888,-73.561668
Montreal,Yemen,Asia,Women+,80,45.508888,-73.561668
Montreal,China,Asia,Women+,5450,45.508888,-73.561668
Montreal,Hong Kong,Asia,Women+,65,45.508888,-73.561668
Montreal,Japan,Asia,Women+,195,45.508888,-73.561668
Montreal,"Korea, South",Asia,Women+,680,45.508888,-73.561668
Montreal,Mongolia,Asia,Women+,15,45.508888,-73.561668
Montreal,Taiwan,Asia,Women+,140,45.508888,-73.561668
Montreal,Cambodia,Asia,Women+,160,45.508888,-73.561668
Montreal,Indonesia,Asia,Women+,90,45.508888,-73.561668
Montreal,Malaysia,Asia,Women+,35,45.508888,-73.561668
Montreal,Philippines,Asia,Women+,4010,45.508888,-73.561668
Montreal,Singapore,Asia,Women+,40,45.508888,-73.561668
Montreal,Thailand,Asia,Women+,130,45.508888,-73.561668
Montreal,Viet Nam,Asia,Women+,825,45.508888,-73.561668
Montreal,Bangladesh,Asia,Women+,555,45.508888,-73.561668
Montreal,India,Asia,Women+,3750,45.508888,-73.561668
Montreal,Nepal,Asia,Women+,75,45.508888,-73.561668
Montreal,Pakistan,Asia,Women+,760,45.508888,-73.561668
Montreal,Sri Lanka,Asia,Women+,370,45.508888,-73.561668
Nanaimo,United States of America,North America,Men+,70,49.165882,-123.94006
Nanaimo,Mexico,North America,Men+,10,49.165882,-123.94006
Nanaimo,Germany,Europe,Men+,10,49.165882,-123.94006
Nanaimo,Hungary,Europe,Men+,30,49.165882,-123.94006
Nanaimo,Russian Federation,Europe,Men+,10,49.165882,-123.94006
Nanaimo,Ireland,Europe,Men+,20,49.165882,-123.94006
Nanaimo,United Kingdom,Europe,Men+,60,49.165882,-123.94006
Nanaimo,Nigeria,Africa,Men+,55,49.165882,-123.94006
Nanaimo,Zimbabwe,Africa,Men+,10,49.165882,-123.94006
Nanaimo,Namibia,Africa,Men+,10,49.165882,-123.94006
Nanaimo,"South Africa, Republic of",Africa,Men+,15,49.165882,-123.94006
Nanaimo,Iran,Asia,Men+,10,49.165882,-123.94006
Nanaimo,Jordan,Asia,Men+,10,49.165882,-123.94006
Nanaimo,Syria,Asia,Men+,110,49.165882,-123.94006
Nanaimo,China,Asia,Men+,185,49.165882,-123.94006
Nanaimo,"Korea, South",Asia,Men+,30,49.165882,-123.94006
Nanaimo,Indonesia,Asia,Men+,15,49.165882,-123.94006
Nanaimo,Philippines,Asia,Men+,85,49.165882,-123.94006
Nanaimo,Viet Nam,Asia,Men+,10,49.165882,-123.94006
Nanaimo,India,Asia,Men+,170,49.165882,-123.94006
Nanaimo,United States of America,North America,Women+,65,49.165882,-123.94006
Nanaimo,Mexico,North America,Women+,25,49.165882,-123.94006
Nanaimo,Brazil,South America,Women+,15,49.165882,-123.94006
Nanaimo,France,Europe,Women+,15,49.165882,-123.94006
Nanaimo,Czechia,Europe,Women+,15,49.165882,-123.94006
Nanaimo,Hungary,Europe,Women+,20,49.165882,-123.94006
Nanaimo,Slovakia,Europe,Women+,10,49.165882,-123.94006
Nanaimo,Ireland,Europe,Women+,25,49.165882,-123.94006
Nanaimo,United Kingdom,Europe,Women+,55,49.165882,-123.94006
Nanaimo,Nigeria,Africa,Women+,70,49.165882,-123.94006
Nanaimo,Zimbabwe,Africa,Women+,15,49.165882,-123.94006
Nanaimo,Namibia,Africa,Women+,10,49.165882,-123.94006
Nanaimo,"South Africa, Republic of",Africa,Women+,10,49.165882,-123.94006
Nanaimo,Iran,Asia,Women+,10,49.165882,-123.94006
Nanaimo,Jordan,Asia,Women+,10,49.165882,-123.94006
Nanaimo,Kuwait,Asia,Women+,10,49.165882,-123.94006
Nanaimo,Saudi Arabia,Asia,Women+,10,49.165882,-123.94006
Nanaimo,Syria,Asia,Women+,95,49.165882,-123.94006
Nanaimo,China,Asia,Women+,235,49.165882,-123.94006
Nanaimo,Japan,Asia,Women+,25,49.165882,-123.94006
Nanaimo,"Korea, South",Asia,Women+,65,49.165882,-123.94006
Nanaimo,Taiwan,Asia,Women+,10,49.165882,-123.94006
Nanaimo,Indonesia,Asia,Women+,10,49.165882,-123.94006
Nanaimo,Philippines,Asia,Women+,140,49.165882,-123.94006
Nanaimo,Thailand,Asia,Women+,15,49.165882,-123.94006
Nanaimo,Viet Nam,Asia,Women+,30,49.165882,-123.94006
Nanaimo,Bangladesh,Asia,Women+,10,49.165882,-123.94006
Nanaimo,India,Asia,Women+,140,49.165882,-123.94006
Nanaimo,United States of America,North America,Men+,70,49.165882,-123.94006
Nanaimo,Mexico,North America,Men+,10,49.165882,-123.94006
Nanaimo,Germany,Europe,Men+,10,49.165882,-123.94006
Nanaimo,Hungary,Europe,Men+,30,49.165882,-123.94006
Nanaimo,Russian Federation,Europe,Men+,10,49.165882,-123.94006
Nanaimo,Ireland,Europe,Men+,20,49.165882,-123.94006
Nanaimo,United Kingdom,Europe,Men+,35,49.165882,-123.94006
Nanaimo,Nigeria,Africa,Men+,55,49.165882,-123.94006
Nanaimo,Zimbabwe,Africa,Men+,10,49.165882,-123.94006
Nanaimo,Namibia,Africa,Men+,10,49.165882,-123.94006
Nanaimo,"South Africa, Republic of",Africa,Men+,15,49.165882,-123.94006
Nanaimo,Iran,Asia,Men+,10,49.165882,-123.94006
Nanaimo,Jordan,Asia,Men+,10,49.165882,-123.94006
Nanaimo,Syria,Asia,Men+,85,49.165882,-123.94006
Nanaimo,China,Asia,Men+,175,49.165882,-123.94006
Nanaimo,"Korea, South",Asia,Men+,30,49.165882,-123.94006
Nanaimo,Indonesia,Asia,Men+,15,49.165882,-123.94006
Nanaimo,Philippines,Asia,Men+,85,49.165882,-123.94006
Nanaimo,Viet Nam,Asia,Men+,10,49.165882,-123.94006
Nanaimo,India,Asia,Men+,165,49.165882,-123.94006
Nanaimo,United States of America,North America,Women+,65,49.165882,-123.94006
Nanaimo,Mexico,North America,Women+,25,49.165882,-123.94006
Nanaimo,Brazil,South America,Women+,15,49.165882,-123.94006
Nanaimo,France,Europe,Women+,15,49.165882,-123.94006
Nanaimo,Czechia,Europe,Women+,10,49.165882,-123.94006
Nanaimo,Hungary,Europe,Women+,20,49.165882,-123.94006
Nanaimo,Slovakia,Europe,Women+,10,49.165882,-123.94006
Nanaimo,Ireland,Europe,Women+,25,49.165882,-123.94006
Nanaimo,United Kingdom,Europe,Women+,50,49.165882,-123.94006
Nanaimo,Nigeria,Africa,Women+,60,49.165882,-123.94006
Nanaimo,Zimbabwe,Africa,Women+,15,49.165882,-123.94006
Nanaimo,Namibia,Africa,Women+,10,49.165882,-123.94006
Nanaimo,"South Africa, Republic of",Africa,Women+,10,49.165882,-123.94006
Nanaimo,Iran,Asia,Women+,10,49.165882,-123.94006
Nanaimo,Kuwait,Asia,Women+,10,49.165882,-123.94006
Nanaimo,Saudi Arabia,Asia,Women+,10,49.165882,-123.94006
Nanaimo,Syria,Asia,Women+,60,49.165882,-123.94006
Nanaimo,China,Asia,Women+,225,49.165882,-123.94006
Nanaimo,Japan,Asia,Women+,25,49.165882,-123.94006
Nanaimo,"Korea, South",Asia,Women+,65,49.165882,-123.94006
Nanaimo,Taiwan,Asia,Women+,10,49.165882,-123.94006
Nanaimo,Indonesia,Asia,Women+,10,49.165882,-123.94006
Nanaimo,Philippines,Asia,Women+,130,49.165882,-123.94006
Nanaimo,Thailand,Asia,Women+,15,49.165882,-123.94006
Nanaimo,Viet Nam,Asia,Women+,30,49.165882,-123.94006
Nanaimo,Bangladesh,Asia,Women+,10,49.165882,-123.94006
Nanaimo,India,Asia,Women+,125,49.165882,-123.94006
Oshawa,United States of America,North America,Men+,160,43.897095,-78.865791
Oshawa,El Salvador,North America,Men+,15,43.897095,-78.865791
Oshawa,Honduras,North America,Men+,15,43.897095,-78.865791
Oshawa,Mexico,North America,Men+,20,43.897095,-78.865791
Oshawa,Antigua and Barbuda,North America,Men+,10,43.897095,-78.865791
Oshawa,Barbados,North America,Men+,30,43.897095,-78.865791
Oshawa,Bermuda,North America,Men+,10,43.897095,-78.865791
Oshawa,Cuba,North America,Men+,15,43.897095,-78.865791
Oshawa,Dominican Republic,North America,Men+,15,43.897095,-78.865791
Oshawa,Grenada,North America,Men+,15,43.897095,-78.865791
Oshawa,Haiti,North America,Men+,10,43.897095,-78.865791
Oshawa,Jamaica,North America,Men+,250,43.897095,-78.865791
Oshawa,Saint Lucia,North America,Men+,20,43.897095,-78.865791
Oshawa,Saint Vincent and the Grenadines,North America,Men+,10,43.897095,-78.865791
Oshawa,Trinidad and Tobago,North America,Men+,50,43.897095,-78.865791
Oshawa,Brazil,South America,Men+,115,43.897095,-78.865791
Oshawa,Colombia,South America,Men+,15,43.897095,-78.865791
Oshawa,Guyana,South America,Men+,35,43.897095,-78.865791
Oshawa,Venezuela,South America,Men+,15,43.897095,-78.865791
Oshawa,France,Europe,Men+,20,43.897095,-78.865791
Oshawa,Netherlands,Europe,Men+,15,43.897095,-78.865791
Oshawa,Hungary,Europe,Men+,10,43.897095,-78.865791
Oshawa,Poland,Europe,Men+,20,43.897095,-78.865791
Oshawa,Romania,Europe,Men+,10,43.897095,-78.865791
Oshawa,Russian Federation,Europe,Men+,10,43.897095,-78.865791
Oshawa,Ukraine,Europe,Men+,30,43.897095,-78.865791
Oshawa,Denmark,Europe,Men+,10,43.897095,-78.865791
Oshawa,Ireland,Europe,Men+,30,43.897095,-78.865791
Oshawa,United Kingdom,Europe,Men+,115,43.897095,-78.865791
Oshawa,Greece,Europe,Men+,20,43.897095,-78.865791
Oshawa,North Macedonia,Europe,Men+,10,43.897095,-78.865791
Oshawa,Portugal,Europe,Men+,10,43.897095,-78.865791
Oshawa,Ghana,Africa,Men+,10,43.897095,-78.865791
Oshawa,Nigeria,Africa,Men+,370,43.897095,-78.865791
Oshawa,Ethiopia,Africa,Men+,10,43.897095,-78.865791
Oshawa,Kenya,Africa,Men+,10,43.897095,-78.865791
Oshawa,Uganda,Africa,Men+,10,43.897095,-78.865791
Oshawa,Egypt,Africa,Men+,45,43.897095,-78.865791
Oshawa,Morocco,Africa,Men+,10,43.897095,-78.865791
Oshawa,Cameroon,Africa,Men+,15,43.897095,-78.865791
Oshawa,"Congo, Democratic Republic of the",Africa,Men+,40,43.897095,-78.865791
Oshawa,"South Africa, Republic of",Africa,Men+,10,43.897095,-78.865791
Oshawa,Afghanistan,Asia,Men+,185,43.897095,-78.865791
Oshawa,Iran,Asia,Men+,25,43.897095,-78.865791
Oshawa,Iraq,Asia,Men+,15,43.897095,-78.865791
Oshawa,Jordan,Asia,Men+,30,43.897095,-78.865791
Oshawa,Kuwait,Asia,Men+,10,43.897095,-78.865791
Oshawa,Lebanon,Asia,Men+,25,43.897095,-78.865791
Oshawa,Saudi Arabia,Asia,Men+,35,43.897095,-78.865791
Oshawa,Syria,Asia,Men+,75,43.897095,-78.865791
Oshawa,Turkey,Asia,Men+,20,43.897095,-78.865791
Oshawa,United Arab Emirates,Asia,Men+,30,43.897095,-78.865791
Oshawa,West Bank and Gaza Strip,Asia,Men+,20,43.897095,-78.865791
Oshawa,China,Asia,Men+,275,43.897095,-78.865791
Oshawa,Hong Kong,Asia,Men+,30,43.897095,-78.865791
Oshawa,"Korea, South",Asia,Men+,40,43.897095,-78.865791
Oshawa,Cambodia,Asia,Men+,10,43.897095,-78.865791
Oshawa,Philippines,Asia,Men+,275,43.897095,-78.865791
Oshawa,Viet Nam,Asia,Men+,10,43.897095,-78.865791
Oshawa,Bangladesh,Asia,Men+,115,43.897095,-78.865791
Oshawa,India,Asia,Men+,2000,43.897095,-78.865791
Oshawa,Pakistan,Asia,Men+,330,43.897095,-78.865791
Oshawa,Sri Lanka,Asia,Men+,110,43.897095,-78.865791
Oshawa,United States of America,North America,Women+,235,43.897095,-78.865791
Oshawa,El Salvador,North America,Women+,15,43.897095,-78.865791
Oshawa,Mexico,North America,Women+,60,43.897095,-78.865791
Oshawa,Antigua and Barbuda,North America,Women+,10,43.897095,-78.865791
Oshawa,Bahamas,North America,Women+,10,43.897095,-78.865791
Oshawa,Barbados,North America,Women+,20,43.897095,-78.865791
Oshawa,Cuba,North America,Women+,45,43.897095,-78.865791
Oshawa,Dominica,North America,Women+,10,43.897095,-78.865791
Oshawa,Dominican Republic,North America,Women+,25,43.897095,-78.865791
Oshawa,Grenada,North America,Women+,15,43.897095,-78.865791
Oshawa,Haiti,North America,Women+,15,43.897095,-78.865791
Oshawa,Jamaica,North America,Women+,280,43.897095,-78.865791
Oshawa,Saint Lucia,North America,Women+,15,43.897095,-78.865791
Oshawa,Saint Vincent and the Grenadines,North America,Women+,25,43.897095,-78.865791
Oshawa,Trinidad and Tobago,North America,Women+,25,43.897095,-78.865791
Oshawa,Brazil,South America,Women+,100,43.897095,-78.865791
Oshawa,Colombia,South America,Women+,30,43.897095,-78.865791
