"REF_DATE","GEO","DGUID","Number of residential properties owned","Immigration status","Other immigration characteristics","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","British Columbia","2016A000259","Multiple-property owner","Immigrant","America","Median age of property owners","Years","308","units","0","v1264887858","64.3.2.28.10","58","A","","","0"
"2020","British Columbia","2016A000259","Multiple-property owner","Immigrant","Europe","Number of property owners","Number","223","units","0","v1340312595","64.3.2.29.11","17365","A","","","0"
"2020","British Columbia","2016A000259","Multiple-property owner","Immigrant","Europe","Median of total assessment value","Dollars","81","units","0","v1264861316","64.3.2.29.6","1510000","A","","","0"
"2020","British Columbia","2016A000259","Multiple-property owner","Immigrant","Europe","Median family total income","Dollars","81","units","0","v1264874588","64.3.2.29.8","130000","A","","","0"
"2020","British Columbia","2016A000259","Multiple-property owner","Immigrant","Europe","Median age of property owners","Years","308","units","0","v1264887860","64.3.2.29.10","58","A","","","0"
"2020","British Columbia","2016A000259","Multiple-property owner","Immigrant","Africa","Number of property owners","Number","223","units","0","v1340312596","64.3.2.30.11","3265","A","","","0"
"2020","British Columbia","2016A000259","Multiple-property owner","Immigrant","Africa","Median of total assessment value","Dollars","81","units","0","v1264861318","64.3.2.30.6","1820000","A","","","0"
"2020","British Columbia","2016A000259","Multiple-property owner","Immigrant","Africa","Median family total income","Dollars","81","units","0","v1264874590","64.3.2.30.8","165000","A","","","0"
"2020","British Columbia","2016A000259","Multiple-property owner","Immigrant","Africa","Median age of property owners","Years","308","units","0","v1264887862","64.3.2.30.10","57","A","","","0"
"2020","British Columbia","2016A000259","Multiple-property owner","Immigrant","Asia","Number of property owners","Number","223","units","0","v1340312597","64.3.2.31.11","67900","A","","","0"
"2020","British Columbia","2016A000259","Multiple-property owner","Immigrant","Asia","Median of total assessment value","Dollars","81","units","0","v1264861320","64.3.2.31.6","2070000","A","","","0"
"2020","British Columbia","2016A000259","Multiple-property owner","Immigrant","Asia","Median family total income","Dollars","81","units","0","v1264874592","64.3.2.31.8","110000","A","","","0"
"2020","British Columbia","2016A000259","Multiple-property owner","Immigrant","Asia","Median age of property owners","Years","308","units","0","v1264887864","64.3.2.31.10","52","A","","","0"
"2020","British Columbia","2016A000259","Multiple-property owner","Immigrant","Oceania","Number of property owners","Number","223","units","0","v1340312598","64.3.2.32.11","2480","A","","","0"
"2020","British Columbia","2016A000259","Multiple-property owner","Immigrant","Oceania","Median of total assessment value","Dollars","81","units","0","v1264861322","64.3.2.32.6","1770000","A","","","0"
"2020","British Columbia","2016A000259","Multiple-property owner","Immigrant","Oceania","Median family total income","Dollars","81","units","0","v1264874594","64.3.2.32.8","130000","A","","","0"
"2020","British Columbia","2016A000259","Multiple-property owner","Immigrant","Oceania","Median age of property owners","Years","308","units","0","v1264887866","64.3.2.32.10","56","A","","","0"
"2020","British Columbia","2016A000259","Multiple-property owner","Immigrant","Other places of birth","Number of property owners","Number","223","units","0","v1340312599","64.3.2.33.11","5935","A","","","0"
"2020","British Columbia","2016A000259","Multiple-property owner","Immigrant","Other places of birth","Median of total assessment value","Dollars","81","units","0","v1264861324","64.3.2.33.6","1510000","A","","","0"
"2020","British Columbia","2016A000259","Multiple-property owner","Immigrant","Other places of birth","Median family total income","Dollars","81","units","0","v1264874596","64.3.2.33.8","95000","A","","","0"
"2020","British Columbia","2016A000259","Multiple-property owner","Immigrant","Other places of birth","Median age of property owners","Years","308","units","0","v1264887868","64.3.2.33.10","71","A","","","0"
"2020","British Columbia","2016A000259","Multiple-property owner","Immigrant","Unspecified place of birth","Number of property owners","Number","223","units","0","v1340312593","64.3.2.34.11","0","","","","0"
"2020","British Columbia","2016A000259","Multiple-property owner","Immigrant","Unspecified place of birth","Median of total assessment value","Dollars","81","units","0","v1264861312","64.3.2.34.6","","..","","","0"
"2020","British Columbia","2016A000259","Multiple-property owner","Immigrant","Unspecified place of birth","Median family total income","Dollars","81","units","0","v1264874584","64.3.2.34.8","","..","","","0"
"2020","British Columbia","2016A000259","Multiple-property owner","Immigrant","Unspecified place of birth","Median age of property owners","Years","308","units","0","v1264887856","64.3.2.34.10","","..","","","0"
"2020","Yukon","2016A000260","Total, all number of properties owned categories","Immigrant","Total, all periods of immigration","Number of property owners","Number","223","units","0","v1340313048","100.1.2.1.11","1585","E","","","0"
"2020","Yukon","2016A000260","Total, all number of properties owned categories","Immigrant","Total, all periods of immigration","Median of total assessment value","Dollars","81","units","0","v1340313053","100.1.2.1.6","248000","A","","","0"
"2020","Yukon","2016A000260","Total, all number of properties owned categories","Immigrant","Total, all periods of immigration","Median family total income","Dollars","81","units","0","v1340313055","100.1.2.1.8","130000","A","","","0"
"2020","Yukon","2016A000260","Total, all number of properties owned categories","Immigrant","Total, all periods of immigration","Median age of property owners","Years","308","units","0","v1340313047","100.1.2.1.10","51","A","","","0"
"2020","Yukon","2016A000260","Total, all number of properties owned categories","Immigrant","Federal entrepreneur","Number of property owners","Number","223","units","0","v1340313114","100.1.2.7.11","25","E","","","0"
"2020","Yukon","2016A000260","Total, all number of properties owned categories","Immigrant","Federal entrepreneur","Median of total assessment value","Dollars","81","units","0","v1340313119","100.1.2.7.6","249000","A","","","0"
"2020","Yukon","2016A000260","Total, all number of properties owned categories","Immigrant","Federal entrepreneur","Median family total income","Dollars","81","units","0","v1340313121","100.1.2.7.8","105000","A","","","0"
"2020","Yukon","2016A000260","Total, all number of properties owned categories","Immigrant","Federal entrepreneur","Median age of property owners","Years","308","units","0","v1340313113","100.1.2.7.10","47","A","","","0"
"2020","Yukon","2016A000260","Total, all number of properties owned categories","Immigrant","Federal skilled worker","Number of property owners","Number","223","units","0","v1340313125","100.1.2.9.11","255","E","","","0"
"2020","Yukon","2016A000260","Total, all number of properties owned categories","Immigrant","Federal skilled worker","Median of total assessment value","Dollars","81","units","0","v1340313130","100.1.2.9.6","261000","A","","","0"
"2020","Yukon","2016A000260","Total, all number of properties owned categories","Immigrant","Federal skilled worker","Median family total income","Dollars","81","units","0","v1340313132","100.1.2.9.8","155000","A","","","0"
"2020","Yukon","2016A000260","Total, all number of properties owned categories","Immigrant","Federal skilled worker","Median age of property owners","Years","308","units","0","v1340313124","100.1.2.9.10","50","A","","","0"
"2020","Yukon","2016A000260","Total, all number of properties owned categories","Immigrant","Caregiver","Number of property owners","Number","223","units","0","v1340313136","100.1.2.10.11","55","E","","","0"
"2020","Yukon","2016A000260","Total, all number of properties owned categories","Immigrant","Caregiver","Median of total assessment value","Dollars","81","units","0","v1340313141","100.1.2.10.6","252000","A","","","0"
"2020","Yukon","2016A000260","Total, all number of properties owned categories","Immigrant","Caregiver","Median family total income","Dollars","81","units","0","v1340313143","100.1.2.10.8","145000","A","","","0"
"2020","Yukon","2016A000260","Total, all number of properties owned categories","Immigrant","Caregiver","Median age of property owners","Years","308","units","0","v1340313135","100.1.2.10.10","49","A","","","0"
"2020","Yukon","2016A000260","Total, all number of properties owned categories","Immigrant","Provincial and territorial nominee","Number of property owners","Number","223","units","0","v1340313147","100.1.2.11.11","330","E","","","0"
"2020","Yukon","2016A000260","Total, all number of properties owned categories","Immigrant","Provincial and territorial nominee","Median of total assessment value","Dollars","81","units","0","v1340313152","100.1.2.11.6","209000","A","","","0"
"2020","Yukon","2016A000260","Total, all number of properties owned categories","Immigrant","Provincial and territorial nominee","Median family total income","Dollars","81","units","0","v1340313154","100.1.2.11.8","125000","A","","","0"
"2020","Yukon","2016A000260","Total, all number of properties owned categories","Immigrant","Provincial and territorial nominee","Median age of property owners","Years","308","units","0","v1340313146","100.1.2.11.10","40","A","","","0"
