"REF_DATE","GEO","DGUID","Single and multiple mother tongue responses (3)","Age (8D)","Gender (3)","Statistics (3)","Mother tongue (234)","Immigrant status and period of immigration (11)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Bengali","2016 to 2021","","0","units","0","","84.1.1.2.1.127.10","185","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Gujarati","2016 to 2021","","0","units","0","","84.1.1.2.1.128.10","170","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Hindi","2016 to 2021","","0","units","0","","84.1.1.2.1.129.10","435","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Kashmiri","2016 to 2021","","0","units","0","","84.1.1.2.1.131.10","10","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Marathi","2016 to 2021","","0","units","0","","84.1.1.2.1.133.10","85","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Odia","2016 to 2021","","0","units","0","","84.1.1.2.1.136.10","10","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Punjabi (Panjabi)","2016 to 2021","","0","units","0","","84.1.1.2.1.138.10","110","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Sindhi","2016 to 2021","","0","units","0","","84.1.1.2.1.140.10","10","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Sinhala (Sinhalese)","2016 to 2021","","0","units","0","","84.1.1.2.1.141.10","25","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Urdu","2016 to 2021","","0","units","0","","84.1.1.2.1.142.10","335","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Pashto","2016 to 2021","","0","units","0","","84.1.1.2.1.148.10","25","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Dari","2016 to 2021","","0","units","0","","84.1.1.2.1.150.10","155","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Iranian Persian","2016 to 2021","","0","units","0","","84.1.1.2.1.151.10","20","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Persian (Farsi), n.o.s.","2016 to 2021","","0","units","0","","84.1.1.2.1.152.10","10","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Portuguese","2016 to 2021","","0","units","0","","84.1.1.2.1.158.10","130","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Romanian","2016 to 2021","","0","units","0","","84.1.1.2.1.159.10","10","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Spanish","2016 to 2021","","0","units","0","","84.1.1.2.1.160.10","125","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Japanese","2016 to 2021","","0","units","0","","84.1.1.2.1.163.10","10","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Korean","2016 to 2021","","0","units","0","","84.1.1.2.1.164.10","45","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Akan (Twi)","2016 to 2021","","0","units","0","","84.1.1.2.1.167.10","10","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Igbo","2016 to 2021","","0","units","0","","84.1.1.2.1.175.10","10","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Yoruba","2016 to 2021","","0","units","0","","84.1.1.2.1.189.10","70","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Niger-Congo languages, n.i.e.","2016 to 2021","","0","units","0","","84.1.1.2.1.190.10","15","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Mandarin","2016 to 2021","","0","units","0","","84.1.1.2.1.203.10","205","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Min Nan (Chaochow, Teochow, Fukien, Taiwanese)","2016 to 2021","","0","units","0","","84.1.1.2.1.205.10","10","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Yue (Cantonese)","2016 to 2021","","0","units","0","","84.1.1.2.1.207.10","85","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Turkish","2016 to 2021","","0","units","0","","84.1.1.2.1.226.10","20","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Men+","Count","Hungarian","2016 to 2021","","0","units","0","","84.1.1.2.1.233.10","10","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Total - Mother tongue","2016 to 2021","","0","units","0","","84.1.1.3.1.1.10","6105","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","English","2016 to 2021","","0","units","0","","84.1.1.3.1.3.10","2320","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","French","2016 to 2021","","0","units","0","","84.1.1.3.1.4.10","115","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Somali","2016 to 2021","","0","units","0","","84.1.1.3.1.20.10","30","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Arabic","2016 to 2021","","0","units","0","","84.1.1.3.1.24.10","255","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Tigrigna","2016 to 2021","","0","units","0","","84.1.1.3.1.32.10","15","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Vietnamese","2016 to 2021","","0","units","0","","84.1.1.3.1.36.10","35","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Cebuano","2016 to 2021","","0","units","0","","84.1.1.3.1.41.10","10","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Hiligaynon","2016 to 2021","","0","units","0","","84.1.1.3.1.43.10","10","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Ilocano","2016 to 2021","","0","units","0","","84.1.1.3.1.44.10","15","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Tagalog (Pilipino, Filipino)","2016 to 2021","","0","units","0","","84.1.1.3.1.54.10","365","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Haitian Creole","2016 to 2021","","0","units","0","","84.1.1.3.1.58.10","10","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Creole, n.o.s.","2016 to 2021","","0","units","0","","84.1.1.3.1.63.10","10","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Kannada","2016 to 2021","","0","units","0","","84.1.1.3.1.66.10","65","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Malayalam","2016 to 2021","","0","units","0","","84.1.1.3.1.67.10","190","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Tamil","2016 to 2021","","0","units","0","","84.1.1.3.1.68.10","320","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Telugu","2016 to 2021","","0","units","0","","84.1.1.3.1.69.10","315","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Armenian","2016 to 2021","","0","units","0","","84.1.1.3.1.76.10","20","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Slavic languages","2016 to 2021","","0","units","0","","84.1.1.3.1.81.10","130","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Macedonian","2016 to 2021","","0","units","0","","84.1.1.3.1.85.10","10","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Polish","2016 to 2021","","0","units","0","","84.1.1.3.1.86.10","45","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Russian","2016 to 2021","","0","units","0","","84.1.1.3.1.87.10","65","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Ukrainian","2016 to 2021","","0","units","0","","84.1.1.3.1.96.10","15","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Greek","2016 to 2021","","0","units","0","","84.1.1.3.1.123.10","15","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Bengali","2016 to 2021","","0","units","0","","84.1.1.3.1.127.10","135","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Gujarati","2016 to 2021","","0","units","0","","84.1.1.3.1.128.10","195","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Hindi","2016 to 2021","","0","units","0","","84.1.1.3.1.129.10","475","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Kashmiri","2016 to 2021","","0","units","0","","84.1.1.3.1.131.10","10","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Marathi","2016 to 2021","","0","units","0","","84.1.1.3.1.133.10","90","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Odia","2016 to 2021","","0","units","0","","84.1.1.3.1.136.10","10","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Punjabi (Panjabi)","2016 to 2021","","0","units","0","","84.1.1.3.1.138.10","110","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Sinhala (Sinhalese)","2016 to 2021","","0","units","0","","84.1.1.3.1.141.10","10","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Urdu","2016 to 2021","","0","units","0","","84.1.1.3.1.142.10","385","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Pashto","2016 to 2021","","0","units","0","","84.1.1.3.1.148.10","25","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Dari","2016 to 2021","","0","units","0","","84.1.1.3.1.150.10","130","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Iranian Persian","2016 to 2021","","0","units","0","","84.1.1.3.1.151.10","30","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Persian (Farsi), n.o.s.","2016 to 2021","","0","units","0","","84.1.1.3.1.152.10","20","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Italian","2016 to 2021","","0","units","0","","84.1.1.3.1.157.10","20","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Portuguese","2016 to 2021","","0","units","0","","84.1.1.3.1.158.10","115","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Romanian","2016 to 2021","","0","units","0","","84.1.1.3.1.159.10","15","","","","0"
"2021","Oshawa (CMA), Ont.","2021S0503532","Total - Single and multiple mother tongue responses","Total - Age","Women+","Count","Spanish","2016 to 2021","","0","units","0","","84.1.1.3.1.160.10","200","","","","0"
